Province/Territory,Program Stream,Employer,Address,Occupation,Incorporate Status,Requested LMIAs,Requested Positions,Year,Date
Quebec,   Low Wage,,,,Unknown,1.0,4.0,2022,July 2022
Quebec,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Quebec,  Primary Agriculture,,,,Corporation,1.0,1.0,2022,July 2022
Quebec, Global Talent Stream,,,,Corporation,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,5.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,3.0,2022,July 2022
Ontario,    High Wage,,,,Corporation,6.0,6.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Corporation,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Corporation,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Co-operative,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,3.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,30.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Corporation,1.0,4.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,2.0,2.0,2022,July 2022
Ontario,    High Wage,,,,Corporation,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,4.0,2022,July 2022
Ontario,    High Wage,,,,Corporation,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Corporation,2.0,2.0,2022,July 2022
Ontario,    High Wage,,,,Corporation,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Corporation,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
Ontario,    High Wage,,,,Partnership,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Corporation,3.0,3.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,    High Wage,,,,Corporation,2.0,2.0,2022,July 2022
Ontario,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,4.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Corporation,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,4.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,2.0,2.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Ontario,  Primary Agriculture,,,,Unknown,1.0,5.0,2022,July 2022
Ontario,  Primary Agriculture,,,,Unknown,1.0,2.0,2022,July 2022
Ontario,  Primary Agriculture,,,,Unknown,1.0,51.0,2022,July 2022
Manitoba,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Manitoba,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Manitoba,    High Wage,,,,Unknown,1.0,5.0,2022,July 2022
Manitoba,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
Manitoba,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Manitoba,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Manitoba,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Manitoba,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Manitoba,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Manitoba,    High Wage,,,,Unknown,1.0,3.0,2022,July 2022
Manitoba,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
Manitoba,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
Manitoba,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Manitoba,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Manitoba,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
Manitoba,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Manitoba,   Low Wage,,,,Unknown,2.0,7.0,2022,July 2022
Manitoba,   Low Wage,,,,Unknown,1.0,3.0,2022,July 2022
Manitoba,  Primary Agriculture,,,,Unknown,1.0,1.0,2022,July 2022
Saskatchewan,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Saskatchewan,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
Saskatchewan,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Saskatchewan,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Saskatchewan,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Saskatchewan,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Saskatchewan,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
Saskatchewan,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,3.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,3.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,4.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,3.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,4.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,3.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,4.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
Alberta, Global Talent Stream,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,3.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,10.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Corporation,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Corporation,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,3.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,3.0,2022,July 2022
British Columbia,    High Wage,,,,Corporation,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Corporation,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,3.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,5.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,2.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Corporation,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,    High Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,4.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,2.0,7.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,4.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,3.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,4.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Sole Proprietorship,1.0,3.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,15.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,2.0,2.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,   Low Wage,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia,  Primary Agriculture,,,,Corporation,1.0,25.0,2022,July 2022
British Columbia,  Primary Agriculture,,,,Corporation,1.0,36.0,2022,July 2022
British Columbia,  Primary Agriculture,,,,Corporation,1.0,48.0,2022,July 2022
British Columbia,  Primary Agriculture,,,,Corporation,1.0,34.0,2022,July 2022
British Columbia,  Primary Agriculture,,,,Corporation,1.0,44.0,2022,July 2022
British Columbia,  Primary Agriculture,,,,Corporation,1.0,18.0,2022,July 2022
British Columbia,  Primary Agriculture,,,,Corporation,1.0,44.0,2022,July 2022
British Columbia,  Primary Agriculture,,,,Corporation,2.0,23.0,2022,July 2022
British Columbia,  Primary Agriculture,,,,Corporation,1.0,18.0,2022,July 2022
British Columbia,  Primary Agriculture,,,,Corporation,1.0,12.0,2022,July 2022
British Columbia,  Primary Agriculture,,,,Corporation,1.0,14.0,2022,July 2022
British Columbia,  Primary Agriculture,,,,Corporation,1.0,20.0,2022,July 2022
British Columbia,  Primary Agriculture,,,,Corporation,1.0,13.0,2022,July 2022
British Columbia,  Primary Agriculture,,,,Corporation,1.0,19.0,2022,July 2022
British Columbia,  Primary Agriculture,,,,Unknown,1.0,1.0,2022,July 2022
British Columbia, Global Talent Stream,,,,Corporation,1.0,3.0,2022,July 2022
British Columbia, Global Talent Stream,,,,Corporation,1.0,2.0,2022,July 2022
Northwest Territories,   Low Wage,,,,Unknown,1.0,5.0,2022,July 2022
Northwest Territories,  Primary Agriculture,,,,Unknown,1.0,1.0,2022,July 2022
Nunavut,   Low Wage,,,,Unknown,1.0,2.0,2022,July 2022
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,,,,Incorporated,1.0,1.0,2022,July 2022
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,,,,Corporation,2.0,2.0,2022,July 2022
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,,,,Corporation,1.0,1.0,2022,July 2022
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,,,,Corporation,1.0,1.0,2022,July 2022
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,,,,Corporation,1.0,1.0,2022,July 2022
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,,,,Corporation,1.0,1.0,2022,July 2022
